"0.96","042700","2020-10-05","2020-10-05"
"-1.73","000210","2020-10-06","2020-10-06"
"2.26","001520","2020-10-06","2020-10-06"
"3.94","207940","2020-10-06","2020-10-06"
"-1.36","002290","2020-10-06","2020-10-06"
"-7.08","241820","2020-10-06","2020-10-06"
"-7.08","241820","2020-10-06","2020-10-06"
"-7.08","241820","2020-10-06","2020-10-06"
"-7.08","241820","2020-10-06","2020-10-06"
"1.07","097230","2020-10-06","2020-10-06"
"-1.67","010620","2020-10-06","2020-10-06"
"2.11","047040","2020-10-07","2020-10-07"
"0.41","084650","2020-10-07","2020-10-07"
"0.5","001470","2020-10-07","2020-10-07"
"4.62","003520","2020-10-07","2020-10-07"
"-7.64","226950","2020-10-07","2020-10-07"
"0.82","000480","2020-10-07","2020-10-07"
"0.82","000480","2020-10-07","2020-10-07"
"0.82","000480","2020-10-07","2020-10-07"
"1.97","241820","2020-10-07","2020-10-07"
"1","001260","2020-10-08","2020-10-08"
"-1.14","000210","2020-10-08","2020-10-08"
"0.92","010400","2020-10-08","2020-10-08"
"0.82","042660","2020-10-12","2020-10-12"
"1.66","028100","2020-10-12","2020-10-12"
"-0.41","112610","2020-10-12","2020-10-12"
"-0.41","112610","2020-10-12","2020-10-12"
"0.55","241820","2020-10-12","2020-10-12"
"5.25","348210","2020-10-13","2020-10-13"
"5.16","222080","2020-10-13","2020-10-13"
"6.43","241820","2020-10-13","2020-10-13"
"0.9","241820","2020-10-14","2020-10-14"
"-2.1","058730","2020-10-15","2020-10-15"
"-2.56","000640","2020-10-16","2020-10-16"
"0","237690","2020-10-16","2020-10-16"
"-3.76","002780","2020-10-16","2020-10-16"
"2.73","042700","2020-10-16","2020-10-16"
"2.73","042700","2020-10-16","2020-10-16"
"-1.08","218410","2020-10-19","2020-10-19"
"0.95","232140","2020-10-19","2020-10-19"
"0.3","001260","2020-10-20","2020-10-20"
"3.09","153460","2020-10-20","2020-10-20"
"1.3","105740","2020-10-20","2020-10-20"
"0.65","300080","2020-10-20","2020-10-20"
"-0.96","112610","2020-10-21","2020-10-21"
"1.11","082740","2020-10-22","2020-10-22"
"1.1","047810","2020-10-22","2020-10-22"
"1.94","012630","2020-10-23","2020-10-23"
"-0.49","294870","2020-10-23","2020-10-23"
"1.74","109740","2020-10-23","2020-10-23"
"0.68","305090","2020-10-23","2020-10-23"
"-6.83","187870","2020-10-26","2020-10-26"
"-3.61","171090","2020-10-26","2020-10-26"
"-5.14","164060","2020-10-26","2020-10-26"
"-2.08","317400","2020-10-26","2020-10-26"
"-5.94","067000","2020-10-26","2020-10-26"
"-2.11","078000","2020-10-26","2020-10-26"
"-7.26","241820","2020-10-26","2020-10-26"
"-1.95","042700","2020-10-26","2020-10-26"
"14.39","331920","2020-10-27","2020-10-27"
"1.75","229000","2020-10-27","2020-10-27"
"1.57","013870","2020-10-27","2020-10-27"
"1.03","011000","2020-10-27","2020-10-27"
"1.65","298040","2020-10-27","2020-10-27"
"1.61","077970","2020-10-28","2020-10-28"
"3.73","267320","2020-10-28","2020-10-28"
"-3.4","001470","2020-10-28","2020-10-28"
"5.5","065370","2020-10-28","2020-10-28"
"-0.44","186230","2020-10-29","2020-10-29"
"0.11","000150","2020-10-29","2020-10-29"
"2.54","034020","2020-10-29","2020-10-29"
"0","046390","2020-10-29","2020-10-29"
"5.69","950130","2020-10-29","2020-10-29"
"3.17","241820","2020-10-29","2020-10-29"
"3.17","241820","2020-10-29","2020-10-29"
"3.17","241820","2020-10-29","2020-10-29"
"1.65","006050","2020-10-30","2020-10-30"
"3.87","082920","2020-10-30","2020-10-30"
"-2.46","042370","2020-10-30","2020-10-30"
"0","010780","2020-10-30","2020-10-30"
"2.39","143540","2020-10-30","2020-10-30"
"4.65","096040","2020-10-30","2020-10-30"
"-3.88","241820","2020-10-30","2020-10-30"
"-2.83","097230","2020-10-30","2020-10-30"
"4.05","047820","2020-11-02","2020-11-02"
"2.36","054780","2020-11-02","2020-11-02"
"9.73","182690","2020-11-02","2020-11-02"
"0.34","241820","2020-11-02","2020-11-02"
"1.53","009540","2020-11-02","2020-11-02"
"2.33","267250","2020-11-02","2020-11-02"
"0.89","079550","2020-11-03","2020-11-03"
"0.14","207940","2020-11-03","2020-11-03"
"0.67","241820","2020-11-03","2020-11-03"
"0.91","042700","2020-11-03","2020-11-03"
"-0.62","004840","2020-11-04","2020-11-04"
"-0.23","163560","2020-11-04","2020-11-04"
"0.28","229000","2020-11-04","2020-11-04"
"1.81","042700","2020-11-04","2020-11-04"
"1.78","006360","2020-11-05","2020-11-05"
"1.78","006360","2020-11-05","2020-11-05"
"0.47","068240","2020-11-05","2020-11-05"
"2.56","317400","2020-11-05","2020-11-05"
"1.11","001260","2020-11-06","2020-11-06"
"1.3","137940","2020-11-06","2020-11-06"
"-1.7","187270","2020-11-06","2020-11-06"
"-2.3","010780","2020-11-06","2020-11-06"
"-13.38","019540","2020-11-06","2020-11-06"
"-0.73","043290","2020-11-06","2020-11-06"
"-0.68","241820","2020-11-06","2020-11-06"
"2.2","042700","2020-11-06","2020-11-06"
"5.99","142280","2020-11-09","2020-11-09"
"3.59","251630","2020-11-09","2020-11-09"
"-2.06","207940","2020-11-09","2020-11-09"
"8.69","009540","2020-11-09","2020-11-09"
"4.95","267250","2020-11-09","2020-11-09"
"-1.85","320000","2020-11-10","2020-11-10"
"-0.27","203450","2020-11-11","2020-11-11"
"-0.21","008260","2020-11-12","2020-11-12"
"-1.73","082920","2020-11-12","2020-11-12"
"0.24","042370","2020-11-12","2020-11-12"
"0.83","042660","2020-11-13","2020-11-13"
"-0.29","100090","2020-11-13","2020-11-13"
"1.37","214430","2020-11-13","2020-11-13"
"0.98","040910","2020-11-13","2020-11-13"
"1.85","083310","2020-11-13","2020-11-13"
"-0.36","079950","2020-11-13","2020-11-13"
"-0.27","036930","2020-11-13","2020-11-13"
"1.44","005690","2020-11-13","2020-11-13"
"6.94","241820","2020-11-13","2020-11-13"
"5.21","097230","2020-11-13","2020-11-13"
"1.07","013580","2020-11-16","2020-11-16"
"1.33","002210","2020-11-16","2020-11-16"
"0.94","301300","2020-11-16","2020-11-16"
"0","171090","2020-11-16","2020-11-16"
"-1.14","232830","2020-11-16","2020-11-16"
"2.6","040910","2020-11-16","2020-11-16"
"-3.3","010140","2020-11-17","2020-11-17"
"0.85","112610","2020-11-17","2020-11-17"
"1.11","009540","2020-11-17","2020-11-17"
"1.11","009540","2020-11-17","2020-11-17"
"-0.39","267250","2020-11-17","2020-11-17"
"-0.39","267250","2020-11-17","2020-11-17"
"0.13","088130","2020-11-18","2020-11-18"
"-0.44","000720","2020-11-18","2020-11-18"
"-0.44","000720","2020-11-18","2020-11-18"
"0.76","028050","2020-11-19","2020-11-19"
"-0.5","222110","2020-11-19","2020-11-19"
"-0.5","222110","2020-11-19","2020-11-19"
"5.96","950130","2020-11-20","2020-11-20"
"-0.74","241820","2020-11-20","2020-11-20"
"-0.74","241820","2020-11-20","2020-11-20"
"-0.55","001880","2020-11-23","2020-11-23"
"0","002150","2020-11-23","2020-11-23"
"5.87","064480","2020-11-23","2020-11-23"
"15.69","010140","2020-11-23","2020-11-23"
"1.39","046120","2020-11-23","2020-11-23"
"0.97","232140","2020-11-23","2020-11-23"
"29.88","001020","2020-11-23","2020-11-23"
"-4.49","241820","2020-11-23","2020-11-23"
"-4.49","241820","2020-11-23","2020-11-23"
"1.59","042700","2020-11-23","2020-11-23"
"1.88","012630","2020-11-24","2020-11-24"
"1.69","294870","2020-11-24","2020-11-24"
"0","086040","2020-11-24","2020-11-24"
"-3.46","116100","2020-11-24","2020-11-24"
"-3.47","348210","2020-11-25","2020-11-25"
"1.99","047040","2020-11-25","2020-11-25"
"0.56","001470","2020-11-25","2020-11-25"
"-0.75","138250","2020-11-25","2020-11-25"
"11.37","348350","2020-11-25","2020-11-25"
"0.27","036930","2020-11-25","2020-11-25"
"-3.96","241820","2020-11-25","2020-11-25"
"-1.58","003380","2020-11-25","2020-11-25"
"5.27","010620","2020-11-25","2020-11-25"
"-2.88","263800","2020-11-26","2020-11-26"
"0.37","001470","2020-11-26","2020-11-26"
"2.39","112610","2020-11-26","2020-11-26"
"-2.67","123750","2020-11-26","2020-11-26"
"1.07","088390","2020-11-26","2020-11-26"
"4.61","225220","2020-11-26","2020-11-26"
"-0.88","115500","2020-11-26","2020-11-26"
"2.39","241820","2020-11-26","2020-11-26"
"9.1","014790","2020-11-26","2020-11-26"
"-2.02","060980","2020-11-26","2020-11-26"
"2.87","216080","2020-11-27","2020-11-27"
"2.72","054620","2020-11-30","2020-11-30"
"0","265520","2020-11-30","2020-11-30"
"0.31","018700","2020-11-30","2020-11-30"
"1.19","010140","2020-11-30","2020-11-30"
"-0.3","143540","2020-11-30","2020-11-30"
"-1.46","241820","2020-11-30","2020-11-30"
"1.47","013580","2020-12-01","2020-12-01"
"0.57","047040","2020-12-01","2020-12-01"
"-1.35","214610","2020-12-01","2020-12-01"
"5.15","034300","2020-12-01","2020-12-01"
"-1.17","112610","2020-12-01","2020-12-01"
"0.8","246720","2020-12-01","2020-12-01"
"6.93","265560","2020-12-01","2020-12-01"
"1.31","175140","2020-12-01","2020-12-01"
"2.46","042700","2020-12-01","2020-12-01"
"2.46","042700","2020-12-01","2020-12-01"
"3.52","013580","2020-12-02","2020-12-02"
"3.55","001880","2020-12-02","2020-12-02"
"3.29","005960","2020-12-03","2020-12-03"
"-1.49","171090","2020-12-03","2020-12-03"
"0.25","950130","2020-12-03","2020-12-03"
"2.38","032820","2020-12-03","2020-12-03"
"0.42","010620","2020-12-03","2020-12-03"
"1","001260","2020-12-04","2020-12-04"
"3.57","037350","2020-12-04","2020-12-04"
"-0.17","011560","2020-12-04","2020-12-04"
"-2.15","217600","2020-12-04","2020-12-04"
"4.15","241820","2020-12-04","2020-12-04"
"4.15","241820","2020-12-04","2020-12-04"
"0","097230","2020-12-04","2020-12-04"
"-1.63","298040","2020-12-04","2020-12-04"
"2.24","005960","2020-12-07","2020-12-07"
"5.97","140410","2020-12-07","2020-12-07"
"0","138250","2020-12-07","2020-12-07"
"-0.53","302430","2020-12-07","2020-12-07"
"8.54","241820","2020-12-07","2020-12-07"
"-0.56","003380","2020-12-07","2020-12-07"
"1.61","042700","2020-12-07","2020-12-07"
"1.2","011560","2020-12-08","2020-12-08"
"2.91","002800","2020-12-08","2020-12-08"
"-4.9","241820","2020-12-08","2020-12-08"
"5.07","012630","2020-12-09","2020-12-09"
"6.26","294870","2020-12-09","2020-12-09"
"1.02","013580","2020-12-09","2020-12-09"
"1.02","013580","2020-12-09","2020-12-09"
"12.53","013360","2020-12-09","2020-12-09"
"3.61","002780","2020-12-09","2020-12-09"
"-4.78","241820","2020-12-09","2020-12-09"
"2.77","017960","2020-12-09","2020-12-09"
"6.5","014790","2020-12-09","2020-12-09"
"-0.13","060980","2020-12-09","2020-12-09"
"1.86","042700","2020-12-09","2020-12-09"
"4.97","001880","2020-12-10","2020-12-10"
"4.23","007680","2020-12-10","2020-12-10"
"-4.41","000640","2020-12-10","2020-12-10"
"3.99","112610","2020-12-10","2020-12-10"
"1.85","237690","2020-12-10","2020-12-10"
"4.86","950130","2020-12-10","2020-12-10"
"2.7","241820","2020-12-10","2020-12-10"
"2.88","002460","2020-12-10","2020-12-10"
"1.31","006360","2020-12-11","2020-12-11"
"5.43","013580","2020-12-11","2020-12-11"
"0.94","002990","2020-12-11","2020-12-11"
"2.62","001260","2020-12-11","2020-12-11"
"0.96","002780","2020-12-11","2020-12-11"
"1.2","004960","2020-12-11","2020-12-11"
"1.43","000720","2020-12-11","2020-12-11"
"-2.86","010780","2020-12-14","2020-12-14"
"1.95","053980","2020-12-14","2020-12-14"
"-2.1","002780","2020-12-14","2020-12-14"
"-3.09","192250","2020-12-14","2020-12-14"
"2.68","241820","2020-12-14","2020-12-14"
"2.68","241820","2020-12-14","2020-12-14"
"2.68","241820","2020-12-14","2020-12-14"
"2.68","241820","2020-12-14","2020-12-14"
"1.37","009540","2020-12-14","2020-12-14"
"0.84","267250","2020-12-14","2020-12-14"
"-1.48","039570","2020-12-15","2020-12-15"
"-0.43","005090","2020-12-15","2020-12-15"
"1.03","100090","2020-12-15","2020-12-15"
"0.26","099750","2020-12-15","2020-12-15"
"-0.44","009410","2020-12-15","2020-12-15"
"0.73","028670","2020-12-15","2020-12-15"
"-2.66","003380","2020-12-15","2020-12-15"
"-2.25","009540","2020-12-15","2020-12-15"
"-2.25","009540","2020-12-15","2020-12-15"
"-2.25","009540","2020-12-15","2020-12-15"
"1.41","047810","2020-12-15","2020-12-15"
"-1","267250","2020-12-15","2020-12-15"
"-1","267250","2020-12-15","2020-12-15"
"-1","267250","2020-12-15","2020-12-15"
"2.47","065770","2020-12-16","2020-12-16"
"0","033790","2020-12-16","2020-12-16"
"0.7","010280","2020-12-16","2020-12-16"
"2.24","064510","2020-12-16","2020-12-16"
"2.17","950130","2020-12-16","2020-12-16"
"25.44","066970","2020-12-16","2020-12-16"
"0.29","241790","2020-12-16","2020-12-16"
"0.92","009540","2020-12-16","2020-12-16"
"1.99","047810","2020-12-16","2020-12-16"
"1.52","267250","2020-12-16","2020-12-16"
"-1.21","006260","2020-12-17","2020-12-17"
"0.84","002210","2020-12-17","2020-12-17"
"-1.32","337930","2020-12-17","2020-12-17"
"-1.32","337930","2020-12-17","2020-12-17"
"0.28","229000","2020-12-17","2020-12-17"
"3.44","079550","2020-12-18","2020-12-18"
"1.72","013580","2020-12-18","2020-12-18"
"-3.56","214610","2020-12-18","2020-12-18"
"5.82","251630","2020-12-18","2020-12-18"
"0.4","011000","2020-12-18","2020-12-18"
"2.8","026150","2020-12-18","2020-12-18"
"-1.03","005690","2020-12-18","2020-12-18"
"1.66","014790","2020-12-18","2020-12-18"
"0.27","060980","2020-12-18","2020-12-18"
"-0.33","079550","2020-12-21","2020-12-21"
"-0.33","079550","2020-12-21","2020-12-21"
"1.7","267320","2020-12-21","2020-12-21"
"-0.55","079810","2020-12-21","2020-12-21"
"-3.62","305090","2020-12-21","2020-12-21"
"3.5","091440","2020-12-21","2020-12-21"
"1.85","009540","2020-12-21","2020-12-21"
"1.85","009540","2020-12-21","2020-12-21"
"1.85","009540","2020-12-21","2020-12-21"
"4.6","042700","2020-12-21","2020-12-21"
"1.62","267250","2020-12-21","2020-12-21"
"1.62","267250","2020-12-21","2020-12-21"
"1.62","267250","2020-12-21","2020-12-21"
"-0.97","017040","2020-12-22","2020-12-22"
"-0.97","017040","2020-12-22","2020-12-22"
"0.92","001470","2020-12-22","2020-12-22"
"-5.79","138250","2020-12-22","2020-12-22"
"-2.05","002020","2020-12-22","2020-12-22"
"-4.26","003070","2020-12-22","2020-12-22"
"-0.88","009410","2020-12-22","2020-12-22"
"-4.52","241820","2020-12-22","2020-12-22"
"-5.5","003380","2020-12-22","2020-12-22"
"-0.45","009540","2020-12-22","2020-12-22"
"-8.74","226440","2020-12-22","2020-12-22"
"2.71","272210","2020-12-22","2020-12-22"
"-3.23","064350","2020-12-22","2020-12-22"
"-1.12","267250","2020-12-22","2020-12-22"
"1.62","082740","2020-12-23","2020-12-23"
"2.91","079550","2020-12-23","2020-12-23"
"2.91","079550","2020-12-23","2020-12-23"
"2.91","079550","2020-12-23","2020-12-23"
"-0.8","008260","2020-12-23","2020-12-23"
"-2.5","077970","2020-12-23","2020-12-23"
"1.97","253590","2020-12-23","2020-12-23"
"0.56","047040","2020-12-23","2020-12-23"
"0.38","042660","2020-12-23","2020-12-23"
"-1.52","187870","2020-12-23","2020-12-23"
"-4.05","214610","2020-12-23","2020-12-23"
"0.66","301300","2020-12-23","2020-12-23"
"-1.14","010140","2020-12-23","2020-12-23"
"1.5","304100","2020-12-23","2020-12-23"
"2.57","317770","2020-12-23","2020-12-23"
"2.58","084370","2020-12-23","2020-12-23"
"0","009410","2020-12-23","2020-12-23"
"0.15","026150","2020-12-23","2020-12-23"
"4.58","241820","2020-12-23","2020-12-23"
"-1.83","009540","2020-12-23","2020-12-23"
"-1.83","009540","2020-12-23","2020-12-23"
"0.2","047810","2020-12-23","2020-12-23"
"-0.29","042700","2020-12-23","2020-12-23"
"-1.61","267250","2020-12-23","2020-12-23"
"-1.61","267250","2020-12-23","2020-12-23"
"5.72","348210","2020-12-24","2020-12-24"
"-2.05","225220","2020-12-24","2020-12-24"
"0","180400","2020-12-24","2020-12-24"
"10.78","241820","2020-12-24","2020-12-24"
"2.67","014790","2020-12-24","2020-12-24"
"2.67","014790","2020-12-24","2020-12-24"
"0.51","060980","2020-12-24","2020-12-24"
"0.51","060980","2020-12-24","2020-12-24"
"0.66","051600","2020-12-24","2020-12-24"
"6.57","272210","2020-12-24","2020-12-24"
"6.57","272210","2020-12-24","2020-12-24"
"1.3","210980","2020-12-28","2020-12-28"
"-0.34","001880","2020-12-28","2020-12-28"
"-4.03","068270","2020-12-28","2020-12-28"
"-2.56","115500","2020-12-28","2020-12-28"
"1.33","009410","2020-12-28","2020-12-28"
"-2.01","026150","2020-12-28","2020-12-28"
"-4.66","005690","2020-12-28","2020-12-28"
"-0.42","241820","2020-12-28","2020-12-28"
"-0.42","241820","2020-12-28","2020-12-28"
"0.99","047810","2020-12-28","2020-12-28"
"0.99","047810","2020-12-28","2020-12-28"
"1.43","012450","2020-12-28","2020-12-28"
"-1.2","064350","2020-12-28","2020-12-28"
"0","005870","2020-12-28","2020-12-28"
"0.77","012030","2020-12-29","2020-12-29"
"-0.1","058730","2020-12-29","2020-12-29"
"-2.9","005960","2020-12-29","2020-12-29"
"5.48","002780","2020-12-29","2020-12-29"
"-1.31","009410","2020-12-29","2020-12-29"
"13.25","140860","2020-12-29","2020-12-29"
"-1.96","052690","2020-12-29","2020-12-29"
"1.83","001880","2020-12-30","2020-12-30"
"0","000210","2020-12-30","2020-12-30"
"0.98","227100","2020-12-30","2020-12-30"
"0.59","083650","2020-12-30","2020-12-30"
"-0.19","002780","2020-12-30","2020-12-30"
"0.46","002020","2020-12-30","2020-12-30"
"2.12","003070","2020-12-30","2020-12-30"
"4.3","140860","2020-12-30","2020-12-30"
"2.87","028670","2020-12-30","2020-12-30"
"-1.48","241820","2020-12-30","2020-12-30"
"-1.48","241820","2020-12-30","2020-12-30"
"1.92","003380","2020-12-30","2020-12-30"
"4.04","004960","2020-12-30","2020-12-30"
"4.04","004960","2020-12-30","2020-12-30"
"4.18","009460","2020-12-30","2020-12-30"
"4.11","013580","2021-01-04","2021-01-04"
"3.36","013120","2021-01-04","2021-01-04"
"5.23","336260","2021-01-04","2021-01-04"
"6.02","224110","2021-01-04","2021-01-04"
"1.45","038870","2021-01-04","2021-01-04"
"-0.83","138250","2021-01-04","2021-01-04"
"2.96","322510","2021-01-04","2021-01-04"
"2","003380","2021-01-04","2021-01-04"
"0.87","272210","2021-01-04","2021-01-04"
"8.4","008260","2021-01-05","2021-01-05"
"12.43","047040","2021-01-05","2021-01-05"
"2.05","010140","2021-01-05","2021-01-05"
"0.46","290520","2021-01-05","2021-01-05"
"6.82","009540","2021-01-05","2021-01-05"
"6.82","009540","2021-01-05","2021-01-05"
"2.17","267250","2021-01-05","2021-01-05"
"2.17","267250","2021-01-05","2021-01-05"
"3.15","003160","2021-01-07","2021-01-07"
"2.46","004440","2021-01-07","2021-01-07"
"1.24","095610","2021-01-07","2021-01-07"
"0","950130","2021-01-08","2021-01-08"
"-2.62","229000","2021-01-08","2021-01-08"
"-2.08","011000","2021-01-08","2021-01-08"
"0","042700","2021-01-08","2021-01-08"
"0","042700","2021-01-08","2021-01-08"
"0","042700","2021-01-08","2021-01-08"
"-2.08","290670","2021-01-11","2021-01-11"
"-2.45","033500","2021-01-11","2021-01-11"
"-3.72","079810","2021-01-11","2021-01-11"
"-6.27","068940","2021-01-11","2021-01-11"
"-1.01","241820","2021-01-11","2021-01-11"
"-1.71","042700","2021-01-11","2021-01-11"
"-1.54","047040","2021-01-12","2021-01-12"
"11.01","299900","2021-01-12","2021-01-12"
"0.87","009540","2021-01-12","2021-01-12"
"1.16","042700","2021-01-12","2021-01-12"
"-1.99","267250","2021-01-12","2021-01-12"
"0.37","010780","2021-01-13","2021-01-13"
"7.84","017370","2021-01-13","2021-01-13"
"3.25","084370","2021-01-13","2021-01-13"
"0","002020","2021-01-13","2021-01-13"
"2.14","003070","2021-01-13","2021-01-13"
"-0.46","036460","2021-01-13","2021-01-13"
"2.33","109740","2021-01-14","2021-01-14"
"0","039440","2021-01-14","2021-01-14"
"2.5","225220","2021-01-14","2021-01-14"
"1.13","322510","2021-01-14","2021-01-14"
"5.81","001520","2021-01-15","2021-01-15"
"6.68","187870","2021-01-15","2021-01-15"
"10.08","003160","2021-01-15","2021-01-15"
"10.08","003160","2021-01-15","2021-01-15"
"-1.47","207940","2021-01-15","2021-01-15"
"6.92","241840","2021-01-15","2021-01-15"
"-0.78","009410","2021-01-15","2021-01-15"
"7.21","217500","2021-01-18","2021-01-18"
"7.21","217500","2021-01-18","2021-01-18"
"-5.19","001470","2021-01-18","2021-01-18"
"-2.11","089970","2021-01-18","2021-01-18"
"-6.01","138250","2021-01-18","2021-01-18"
"-2.38","003380","2021-01-18","2021-01-18"
"3.25","006360","2021-01-19","2021-01-19"
"2.82","044450","2021-01-19","2021-01-19"
"0","168330","2021-01-19","2021-01-19"
"3.41","143540","2021-01-19","2021-01-19"
"2.53","232140","2021-01-19","2021-01-19"
"6.58","131220","2021-01-20","2021-01-20"
"4.64","112610","2021-01-20","2021-01-20"
"1.48","232140","2021-01-20","2021-01-20"
"1.89","010400","2021-01-20","2021-01-20"
"1.43","222110","2021-01-20","2021-01-20"
"0","042700","2021-01-20","2021-01-20"
"4.02","294630","2021-01-21","2021-01-21"
"4.11","017370","2021-01-21","2021-01-21"
"-0.2","240810","2021-01-21","2021-01-21"
"-0.88","030530","2021-01-21","2021-01-21"
"4.61","322510","2021-01-21","2021-01-21"
"1.48","042700","2021-01-21","2021-01-21"
"1.48","042700","2021-01-21","2021-01-21"
"2.5","205470","2021-01-21","2021-01-21"
"-0.42","012630","2021-01-22","2021-01-22"
"1.78","294870","2021-01-22","2021-01-22"
"0.36","213090","2021-01-22","2021-01-22"
"0.23","080000","2021-01-22","2021-01-22"
"0.73","042700","2021-01-22","2021-01-22"
"-1.19","013580","2021-01-25","2021-01-25"
"-2.05","000150","2021-01-25","2021-01-25"
"-1.12","034020","2021-01-25","2021-01-25"
"1.42","010960","2021-01-25","2021-01-25"
"12.32","950130","2021-01-25","2021-01-25"
"0.65","232140","2021-01-25","2021-01-25"
"1.04","010620","2021-01-25","2021-01-25"
"-2.85","058730","2021-01-26","2021-01-26"
"-1.88","010140","2021-01-26","2021-01-26"
"-11.86","115450","2021-01-26","2021-01-26"
"-2.42","095610","2021-01-27","2021-01-27"
"3.8","094940","2021-01-27","2021-01-27"
"-3.3","009540","2021-01-27","2021-01-27"
"-2.68","267250","2021-01-27","2021-01-27"
"-2.5","100840","2021-01-28","2021-01-28"
"-2.14","036530","2021-01-28","2021-01-28"
"0.46","153460","2021-01-28","2021-01-28"
"-0.97","049950","2021-01-28","2021-01-28"
"-1.41","003670","2021-01-28","2021-01-28"
"-3.5","017960","2021-01-28","2021-01-28"
"0.28","097230","2021-01-28","2021-01-28"
"-3.74","267250","2021-01-28","2021-01-28"
"-0.28","298040","2021-01-28","2021-01-28"
"-1.11","099750","2021-01-29","2021-01-29"
"-4.55","042700","2021-01-29","2021-01-29"
"0.92","007590","2021-02-02","2021-02-02"
"4.57","348350","2021-02-02","2021-02-02"
"0","214610","2021-02-03","2021-02-03"
"1.9","037350","2021-02-03","2021-02-03"
"2.53","265560","2021-02-03","2021-02-03"
"1.29","010620","2021-02-03","2021-02-03"
"-1.44","010140","2021-02-04","2021-02-04"
"1.75","092870","2021-02-04","2021-02-04"
"5.48","232140","2021-02-04","2021-02-04"
"0.14","153460","2021-02-05","2021-02-05"
"4.81","025560","2021-02-05","2021-02-05"
"1.8","112610","2021-02-05","2021-02-05"
"5.17","065370","2021-02-05","2021-02-05"
"4.07","089790","2021-02-05","2021-02-05"
"-0.51","042700","2021-02-05","2021-02-05"
"9.2","171090","2021-02-08","2021-02-08"
"2.49","230240","2021-02-08","2021-02-08"
"-5.59","122640","2021-02-08","2021-02-08"
"1.76","232140","2021-02-08","2021-02-08"
"-0.25","010400","2021-02-08","2021-02-08"
"0.57","043290","2021-02-08","2021-02-08"
"-2.22","101670","2021-02-08","2021-02-08"
"2.91","095610","2021-02-08","2021-02-08"
"5.24","017960","2021-02-08","2021-02-08"
"5.84","010620","2021-02-08","2021-02-08"
"0","326030","2021-02-09","2021-02-09"
"3.01","112610","2021-02-09","2021-02-09"
"-1.7","074610","2021-02-09","2021-02-09"
"0","229000","2021-02-09","2021-02-09"
"8.52","348210","2021-02-10","2021-02-10"
"4.89","083650","2021-02-10","2021-02-10"
"0","009540","2021-02-10","2021-02-10"
"0.26","042700","2021-02-10","2021-02-10"
"0.57","267250","2021-02-10","2021-02-10"
"1.01","178920","2021-02-15","2021-02-15"
"2.93","010140","2021-02-15","2021-02-15"
"1.9","068330","2021-02-15","2021-02-15"
"0.7","000720","2021-02-15","2021-02-15"
"3.83","242040","2021-02-16","2021-02-16"
"-0.74","042660","2021-02-16","2021-02-16"
"2.51","010960","2021-02-16","2021-02-16"
"-2.55","013870","2021-02-16","2021-02-16"
"3.21","214610","2021-02-17","2021-02-17"
"0","065450","2021-02-17","2021-02-17"
"0","082740","2021-02-18","2021-02-18"
"-0.46","010140","2021-02-18","2021-02-18"
"-0.58","313760","2021-02-18","2021-02-18"
"0.15","241820","2021-02-18","2021-02-18"
"0.93","042700","2021-02-18","2021-02-18"
"2.91","058730","2021-02-19","2021-02-19"
"-3.57","171090","2021-02-19","2021-02-19"
"0.61","112610","2021-02-19","2021-02-19"
"-0.41","017960","2021-02-19","2021-02-19"
"-1.36","097230","2021-02-19","2021-02-19"
"-2.97","001880","2021-02-22","2021-02-22"
"0.61","087260","2021-02-22","2021-02-22"
"-2.83","068270","2021-02-22","2021-02-22"
"-2.07","138250","2021-02-22","2021-02-22"
"4.13","003380","2021-02-22","2021-02-22"
"-0.95","009540","2021-02-22","2021-02-22"
"-0.79","010620","2021-02-22","2021-02-22"
"-0.57","267250","2021-02-22","2021-02-22"
"1.31","049950","2021-02-23","2021-02-23"
"-0.15","304100","2021-02-23","2021-02-23"
"-5.2","017000","2021-02-23","2021-02-23"
"0","083930","2021-02-23","2021-02-23"
"1.19","950130","2021-02-24","2021-02-24"
"-5.4","103590","2021-02-24","2021-02-24"
"-4.6","015860","2021-02-24","2021-02-24"
"-1.54","002020","2021-02-24","2021-02-24"
"0","003070","2021-02-24","2021-02-24"
"-5.29","042700","2021-02-24","2021-02-24"
"-2.1","010620","2021-02-24","2021-02-24"
"-2.14","002460","2021-02-24","2021-02-24"
"2.31","044450","2021-02-25","2021-02-25"
"1.34","012750","2021-02-25","2021-02-25"
"3.41","018000","2021-02-25","2021-02-25"
"3.26","011200","2021-02-26","2021-02-26"
"5.97","214610","2021-02-26","2021-02-26"
"-4.92","335810","2021-02-26","2021-02-26"
"-0.54","006050","2021-03-02","2021-03-02"
"0.45","138250","2021-03-02","2021-03-02"
"1.52","083310","2021-03-02","2021-03-02"
"1.52","083310","2021-03-02","2021-03-02"
"0.92","003380","2021-03-02","2021-03-02"
"1.22","028260","2021-03-03","2021-03-03"
"-0.36","021320","2021-03-04","2021-03-04"
"-2.95","001880","2021-03-04","2021-03-04"
"-2.74","047040","2021-03-04","2021-03-04"
"-6.17","229000","2021-03-04","2021-03-04"
"1.35","035900","2021-03-05","2021-03-05"
"-2.85","112610","2021-03-05","2021-03-05"
"-0.6","083310","2021-03-05","2021-03-05"
"-1.72","187870","2021-03-08","2021-03-08"
